# t (s)	mx ()	my ()	mz ()
3.370188855529793e-10	-0.65971065	-0.6558863	-0.10701529
3.3801168560321284e-10	-0.6522654	-0.6646893	-0.105252214
3.39004477507267e-10	-0.64479554	-0.67327315	-0.10343562
3.40024908693938e-10	-0.63708997	-0.6818641	-0.10152001
3.4101792781528945e-10	-0.6295637	-0.6899959	-0.099617355
3.420108096022227e-10	-0.6220122	-0.6978997	-0.097686924
3.430039644553608e-10	-0.61443466	-0.70557904	-0.09573888
3.4402476588480113e-10	-0.6066258	-0.7132381	-0.09373139
3.4501804914489844e-10	-0.59901273	-0.7204675	-0.091785796
3.4601126000463723e-10	-0.59139144	-0.72748303	-0.08986084
3.4700454737659585e-10	-0.58376634	-0.73429435	-0.08796857
3.4802527473674e-10	-0.57593197	-0.74109125	-0.0860699
3.4901820715400227e-10	-0.56831574	-0.7475178	-0.08427702
3.500110897954352e-10	-0.560707	-0.75377357	-0.0825443
3.510034899186778e-10	-0.5531102	-0.75986767	-0.08087587
3.5202274286989036e-10	-0.5453176	-0.76597404	-0.07922821
3.530144769659084e-10	-0.5377465	-0.77177775	-0.07768516
3.5400630542966856e-10	-0.5301889	-0.77745605	-0.07619362
3.5502584300876695e-10	-0.5224411	-0.7831704	-0.0747027
3.560178498187976e-10	-0.51493156	-0.78861827	-0.07327899
3.570097545931426e-10	-0.507464	-0.7939608	-0.071865804
3.5800180152511256e-10	-0.50005233	-0.7992035	-0.07044518
3.590215521423394e-10	-0.49251333	-0.8044907	-0.06895808
3.6001388724596956e-10	-0.48527676	-0.80953807	-0.067466065
3.610062076608339e-10	-0.47816253	-0.8144889	-0.065911725
3.6202614629104337e-10	-0.47100347	-0.81947565	-0.06423122
3.630185482646535e-10	-0.46421176	-0.8242262	-0.06249904
3.640109086321059e-10	-0.45761597	-0.8288729	-0.060656164
3.650033049472865e-10	-0.45123777	-0.8334117	-0.05868852
3.660231968671059e-10	-0.44493166	-0.8379584	-0.056522764
3.670154117353026e-10	-0.43905795	-0.842261	-0.054263685
3.6800762671950813e-10	-0.43345943	-0.84643734	-0.051843315
3.6902744842340733e-10	-0.4280081	-0.8505899	-0.049176883
3.7001955393690123e-10	-0.42301416	-0.8544836	-0.04640008
3.7101159759004045e-10	-0.41833818	-0.8582221	-0.04343596
3.7200371973375505e-10	-0.4139909	-0.8617929	-0.04027897
3.7302343013587356e-10	-0.40987623	-0.8652732	-0.03683043
3.740154163594115e-10	-0.40622607	-0.8684578	-0.033276975
3.750073057745186e-10	-0.40293133	-0.8714268	-0.029529955
3.760268002441636e-10	-0.3999211	-0.87423515	-0.02548099
3.7701872823511285e-10	-0.39736316	-0.87671214	-0.021355446
3.7801051810023787e-10	-0.3951752	-0.8789178	-0.017054709
3.790024276330958e-10	-0.39336002	-0.8808346	-0.012586467
3.8002190300753274e-10	-0.3918867	-0.8824847	-0.0078301765
3.810138205928281e-10	-0.39083904	-0.883762	-0.0030536177
